n_ws^third_difference,GSenergy_pa_arithmetic_average,BCCenergy_pa_max_value,GSenergy_pa_composition_average,BCCenergy_pa_composition_average,BCCenergy_pa_min_value,GSenergy_pa_max_value,GSenergy_pa_min_value,NpValence_difference,SecondIonizationEnergy_composition_average,NpValence_min_value,n_ws^third_min_value,AtomicRadii_composition_average,phi_difference,BCCvolume_padiff_max_value,AtomicRadii_arithmetic_average,SecondIonizationEnergy_min_value,NUnfilled_arithmetic_average,ICSDVolume_difference,ElectronAffinity_difference,BCCenergy_pa_arithmetic_average,BCCfermi_composition_average,IonicRadii_min_value,BCCfermi_difference,NUnfilled_composition_average
0.01,-4.046075003333334,-2.71997917,-4.330361764,-2.875519778,-2.71997917,-2.76539356,-2.76539356,2.0,28.555,2.0,1.36,1.0008,0.2000000000000001,-0.13,1.1813333333333331,15.934,2.333333333333333,5.199999999999999,21.099999999999994,-3.1526985566666665,3.530680572,0.53,1.3065090599999998,2.2
0.0899999999999998,-5.825494933333333,-2.71997917,-5.398013722,-3.974776672,-2.71997917,-2.76539356,-2.76539356,0.0,28.3532,4.0,1.36,1.0396,0.7499999999999996,-0.13,1.246,14.925,3.6666666666666665,5.399999999999999,0.0,-4.98479338,3.601206174,0.83,1.65913707,3.0
0.1200000000000001,-2.590763675804667,-2.71997917,-3.4571749674828003,-2.051812992,-2.71997917,-2.76539356,-2.76539356,0.0,29.12,4.0,1.24,1.0468,0.1499999999999994,-0.13,1.258,18.759,1.0,6.800000000000001,15.399999999999991,-1.779853913333333,3.30829943,1.02,0.9792262999999995,1.4
0.1400000000000001,-4.033200780556667,-2.71997917,-4.322637230334,-2.90679164,-2.71997917,-2.76539356,-2.76539356,0.0,27.7292,4.0,1.22,1.08,1.1299999999999994,-0.13,1.3133333333333337,11.805,2.0,14.1,91.1,-3.2048183266666666,3.2816948740000003,1.02,0.9792262999999995,2.0
0.1900000000000001,-3.3963291416666666,-2.71997917,-3.940514247,-2.550627824,-2.71997917,-2.76539356,-2.76539356,3.0,29.142,1.0,1.17,1.0588,0.4499999999999997,-0.13,1.278,18.869,2.6666666666666665,9.1,112.1,-2.6112119666666667,4.334325586,0.8,5.32473413,2.4
0.47,-5.456898971666667,-2.71997917,-5.176856145,-3.6652779140000007,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,0.9982,1.2000000000000002,-0.13,1.177,21.49,2.0,3.5,24.3,-4.468962116666667,4.582669006,0.63,6.56645123,2.0
0.7100000000000001,-2.87324172611,-2.71997917,-3.626661797666,-2.23915,-2.71997917,-2.76539356,-2.76539356,0.0,31.6932,4.0,0.65,1.1968,2.1,-0.13,1.508,21.49,1.3333333333333333,58.6,92.74,-2.09208226,2.643856238,1.15,4.10683891,1.6
0.1800000000000001,-4.14991055,-2.71997917,-4.392663092,-2.979019704,-2.71997917,-2.76539356,-2.76539356,0.0,27.58,4.0,1.18,1.1022,1.1799999999999995,-0.13,1.3503333333333334,11.059,4.0,20.4,91.1,-3.325198433333333,4.209662590000001,1.15,4.70141915,3.2
0.3800000000000001,-3.130690791666667,-2.71997917,-3.781131237,-2.392953756,-2.71997917,-2.76539356,-2.76539356,0.0,40.6958,4.0,0.98,1.0368,1.4999999999999996,-0.13,1.2413333333333334,21.49,1.3333333333333333,4.600000000000001,81.3,-2.3484218533333334,2.700113786,0.76,3.82555117,1.6
0.1200000000000001,-4.015061828333334,-2.71997917,-4.311753859,-2.8968285820000004,-2.71997917,-2.76539356,-2.76539356,0.0,28.1458,4.0,1.24,1.0736,1.1299999999999994,-0.13,1.3026666666666666,13.888,4.0,12.5,91.1,-3.18821323,3.248103744,0.98,1.0856013799999995,3.2
0.1900000000000001,-3.0214859250000003,-2.71997917,-3.715608317,-2.3225809660000003,-2.71997917,-2.76539356,-2.76539356,0.0,28.3752,4.0,1.17,1.0468,0.8999999999999995,-0.13,1.258,15.035,1.0,6.399999999999999,371.1,-2.23113387,3.47196314,0.72,1.0129219000000005,1.4
0.25,-5.514250238446667,-2.71997917,-5.211266905068,-3.793928952,-2.71997917,-2.76539356,-2.76539356,0.0,28.4962,4.0,1.36,0.9748,0.1000000000000005,-0.13,1.138,15.64,2.6666666666666665,5.100000000000001,0.0,-4.683380513333333,4.169660596,0.67,4.5014091800000005,2.4
0.4099999999999999,-6.122764411666666,-2.71997917,-5.576375409000001,-4.189068354,-2.71997917,-2.76539356,-2.76539356,0.0,28.6604,4.0,1.36,0.9992,0.3000000000000007,-0.13,1.1786666666666668,16.461,3.0,1.8000000000000007,45.1,-5.3419461833333335,4.382071632000001,0.59,5.563464359999999,2.6
0.5400000000000001,-2.92747561611,-2.71997917,-3.659202131666,-2.27074374,-2.71997917,-2.76539356,-2.76539356,0.0,34.8254,4.0,0.82,1.1068,1.6499999999999997,-0.13,1.358,21.49,1.3333333333333333,22.700000000000003,88.39999999999999,-2.144738493333333,2.917721896,1.02,2.73751062,1.6
0.2799999999999998,-5.871835665,-2.71997917,-5.4258181610000005,-4.0385111060000005,-2.71997917,-2.76539356,-2.76539356,0.0,28.2322,4.0,1.36,1.0126,0.2999999999999998,-0.13,1.201,14.32,3.333333333333333,1.1000000000000014,45.1,-5.091017436666667,3.635036474,0.64,1.82828857,2.8
0.1600000000000001,-4.094845601666667,-2.71997917,-4.359624123000001,-2.9459972600000004,-2.71997917,-2.76539356,-2.76539356,0.0,27.5136,4.0,1.2,1.091,1.1599999999999997,-0.13,1.3316666666666668,10.727,4.333333333333334,17.200000000000003,91.1,-3.270161026666667,3.343955028,1.15,0.9792262999999995,3.4000000000000004
0.3899999999999999,-4.356170011666666,-2.71997917,-4.516418769,-3.107674608,-2.71997917,-2.76539356,-2.76539356,0.0,29.0018,4.0,1.36,0.976,0.8500000000000005,-0.13,1.14,18.168,1.6666666666666663,6.5,30.099999999999994,-3.539623273333333,3.673830562,0.69,2.02225901,1.8
0.0,-6.820833273733333,-2.71997917,-5.995216726240001,-4.519563104,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,0.9888,0.0,-0.13,1.161333333333333,21.49,7.333333333333333,2.1999999999999997,15.399999999999991,-5.892770766666667,6.363474604,0.75,15.47047922,5.2
0.49,-6.247629818333333,-2.71997917,-5.651294653000001,-4.086319932,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,0.9948,1.0500000000000007,-0.13,1.1713333333333331,21.49,2.333333333333333,3.5,31.099999999999994,-5.170698813333334,4.410136489999999,0.63,5.70378865,2.2
0.0,-5.673199311666667,-2.71997917,-5.306636349000001,-3.883372982,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,1.048,0.0,-0.13,1.26,21.49,8.0,7.899999999999999,15.399999999999991,-4.832453896666667,5.2441649560000005,0.91,9.87393098,5.6000000000000005
0.2100000000000002,-3.717071691666667,-2.71997917,-4.132959777,-2.7364017140000003,-2.71997917,-2.76539356,-2.76539356,2.0,28.3738,2.0,1.15,1.0768,0.25,-0.13,1.308,15.028,2.333333333333333,13.3,31.099999999999994,-2.920835116666667,4.315372728,1.15,5.229969840000001,2.2
0.3099999999999998,-4.219986678333333,-2.71997917,-4.434708769,-3.0380493800000004,-2.71997917,-2.76539356,-2.76539356,0.0,29.2942,4.0,1.36,1.0018,1.1000000000000003,-0.13,1.183,19.63,1.0,2.6000000000000014,81.1,-3.4235812266666668,3.692069896,0.64,2.1134556800000004,1.4
0.1500000000000001,-4.0889356025,-2.71997917,-4.356078123500001,-2.94145655,-2.71997917,-2.76539356,-2.76539356,0.0,27.5488,4.0,1.21,1.0888,1.1599999999999997,-0.13,1.328,10.903,4.0,16.6,91.1,-3.262593176666667,3.32732527,1.09,0.9792262999999995,3.2
0.1600000000000001,-4.098671808333333,-2.71997917,-4.361919847,-2.949554768,-2.71997917,-2.76539356,-2.76539356,0.0,27.4784,4.0,1.2,1.0924,1.1599999999999997,-0.13,1.334,10.551,4.666666666666667,17.5,91.1,-3.276090206666667,3.373076888,1.13,0.9792262999999995,3.6000000000000005
0.4199999999999999,-4.516898381666668,-2.71997917,-4.612855791,-3.2048743980000003,-2.71997917,-2.76539356,-2.76539356,0.0,29.0808,4.0,1.36,1.0028,1.3000000000000007,-0.13,1.1846666666666668,18.563,1.6666666666666663,2.200000000000001,79.60000000000001,-3.701622923333333,4.198690414,0.63,4.64655827,1.8
0.0799999999999998,-7.282939923333334,-2.71997917,-6.2724807160000005,-4.762701088,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,1.0288,0.5499999999999998,-0.13,1.228,21.49,3.6666666666666665,3.0,15.399999999999991,-6.29800074,6.469075602,0.86,15.99848421,3.0
0.7600000000000001,-2.82850683,-2.71997917,-3.5998208600000003,-2.212234214,-2.71997917,-2.76539356,-2.76539356,0.0,30.8242,4.0,0.6,1.2228,2.25,-0.13,1.5513333333333337,21.49,1.3333333333333333,76.0,94.21,-2.0472226166666667,2.672848788,1.15,3.96187616,1.6
0.49,-6.646404410000001,-2.71997917,-5.890559408,-4.44020241,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,1.0008,0.8500000000000005,-0.13,1.1813333333333331,21.49,2.6666666666666665,2.6000000000000014,127.1,-5.760502943333333,4.40401155,0.53,5.673163949999999,2.4
0.3999999999999999,-4.925276995000001,-2.71997917,-4.857882959,-3.401843582,-2.71997917,-2.76539356,-2.76539356,0.0,28.9842,4.0,1.36,0.9958,1.0500000000000007,-0.13,1.173,18.08,2.0,5.800000000000001,21.099999999999994,-4.029904896666666,4.128436932,0.67,4.29529086,2.0
0.47,-5.572273011666667,-2.71997917,-5.246080569,-3.734033276,-2.71997917,-2.76539356,-2.76539356,0.0,28.7202,4.0,1.36,0.9918,1.0500000000000007,-0.13,1.1663333333333334,16.76,2.333333333333333,3.3000000000000007,31.099999999999994,-4.583554386666666,4.406728114,0.62,5.686746770000001,2.2
0.1,-3.879849268333333,-2.71997917,-4.230626323,-2.797829826,-2.71997917,-2.76539356,-2.76539356,1.0,28.6742,3.0,1.26,1.0448,0.0500000000000007,-0.13,1.2546666666666668,16.53,2.0,13.2,40.1,-3.023215303333333,4.332504424,0.76,5.31562832,2.0
0.09,-4.602566185000001,-2.71997917,-4.664256473,-3.254265032,-2.71997917,-2.76539356,-2.76539356,0.0,27.9282,4.0,1.27,1.048,1.0999999999999996,-0.13,1.26,12.8,4.0,7.899999999999999,123.0,-3.7839406466666663,3.545032268,0.75,1.3782675400000004,3.2
0.1399999999999999,-4.315701156666667,-2.71997917,-4.492137456,-3.000248878,-2.71997917,-2.76539356,-2.76539356,2.0,28.6372,2.0,1.36,0.9908,0.3500000000000005,-0.13,1.1646666666666667,16.345,2.333333333333333,3.0,15.399999999999991,-3.36058039,4.637554996,0.26,6.84088118,2.2
0.1500000000000001,-4.0785217,-2.71997917,-4.3498297820000005,-2.93449506,-2.71997917,-2.76539356,-2.76539356,0.0,27.582,4.0,1.21,1.0872,1.1499999999999997,-0.13,1.3253333333333337,11.069,3.6666666666666665,16.1,91.1,-3.2509906933333337,3.306049722,1.08,0.9792262999999995,3.0
0.1200000000000001,-3.827744185,-2.71997917,-4.199363273,-2.798831888,-2.71997917,-2.76539356,-2.76539356,2.0,28.2946,2.0,1.24,1.0508,0.1999999999999993,-0.13,1.2646666666666668,14.632,2.333333333333333,10.0,20.099999999999994,-3.024885406666667,4.464781516,0.71,5.97701378,2.2
0.5200000000000001,-3.0683330216666667,-2.71997917,-3.743716575,-2.355434782,-2.71997917,-2.76539356,-2.76539356,0.0,27.5742,4.0,0.84,1.1568,1.95,-0.13,1.4413333333333334,11.03,1.0,39.0,309.1,-2.28589023,2.996785962,1.15,2.34219029,1.4
0.2699999999999998,-6.457861668333333,-2.71997917,-5.777433763,-4.390126708,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,1.0128,0.2999999999999998,-0.13,1.2013333333333334,21.49,3.333333333333333,0.6000000000000014,81.1,-5.67704344,3.74192077,0.64,2.3627100500000005,2.8
0.1400000000000001,-4.050467720556666,-2.71997917,-4.332997394334,-2.916808176,-2.71997917,-2.76539356,-2.76539356,0.0,27.6732,4.0,1.22,1.0832,1.1399999999999997,-0.13,1.3186666666666669,11.525,2.6666666666666665,14.9,91.1,-3.221512553333333,3.328104528,1.15,0.9792262999999995,2.4
0.4499999999999999,-5.95911222,-2.71997917,-5.478184094,-4.038199076,-2.71997917,-2.76539356,-2.76539356,0.0,28.4202,4.0,1.36,0.9984,0.9500000000000002,-0.13,1.1773333333333331,15.26,2.6666666666666665,3.1000000000000014,71.1,-5.090497386666667,4.463499632,0.56,5.970604359999999,2.4
0.0,-3.5544959905566667,-2.71997917,-4.035414356334,-2.586670484,-2.71997917,-2.76539356,-2.76539356,0.0,29.0882,4.0,1.36,1.0468,0.0,-0.13,1.258,18.6,1.6666666666666663,16.9,64.45,-2.6712830666666667,4.246254898,0.97,4.88438069,1.8
0.08,-4.978242841666667,-2.71997917,-4.889662467,-3.4731561620000004,-2.71997917,-2.76539356,-2.76539356,0.0,27.669,4.0,1.28,1.0864,1.0499999999999998,-0.13,1.324,11.504,3.6666666666666665,15.799999999999995,15.399999999999991,-4.148759196666666,4.139698790000001,1.05,4.35160015,3.0
0.1599999999999999,-5.099137528333333,-2.71997917,-4.962199279,-3.5521004220000005,-2.71997917,-2.76539356,-2.76539356,0.0,28.0842,4.0,1.36,1.0164,0.5499999999999998,-0.13,1.2073333333333334,13.58,3.6666666666666665,0.6000000000000014,121.1,-4.280332963333333,3.24990225,0.61,1.0766088499999995,3.0
0.24,-3.264954331666667,-2.71997917,-3.861689361,-2.470426346,-2.71997917,-2.76539356,-2.76539356,3.0,29.4538,1.0,1.12,1.0688,0.4499999999999997,-0.13,1.2946666666666666,20.428,2.6666666666666665,11.5,111.1,-2.4775428366666667,4.17646521,1.15,4.53543225,2.4
0.1300000000000001,-3.998687985,-2.71997917,-4.301929553,-2.886010622,-2.71997917,-2.76539356,-2.76539356,0.0,27.779,4.0,1.23,1.0828,1.1299999999999994,-0.13,1.318,12.054,1.3333333333333333,13.1,91.1,-3.170183296666667,3.275390318,1.09,0.9792262999999995,1.6
0.1499999999999999,-6.271508473333333,-2.71997917,-5.6656218460000005,-4.22332966,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,1.0038,0.4499999999999997,-0.13,1.1863333333333337,21.49,7.666666666666667,4.100000000000001,15.399999999999991,-5.39904836,5.628500594,0.81,11.79560917,5.4
0.2799999999999998,-5.487148718333334,-2.71997917,-5.1950059930000005,-3.807698938,-2.71997917,-2.76539356,-2.76539356,0.0,28.2982,4.0,1.36,0.991,0.0999999999999996,-0.13,1.165,14.65,3.333333333333333,3.5,91.1,-4.706330489999999,3.945676456,0.54,3.38148848,2.8
0.4499999999999999,-6.8269953616666665,-2.71997917,-5.998913979,-4.611606924,-2.71997917,-2.76539356,-2.76539356,0.0,25.3682,4.0,1.36,1.0008,0.4500000000000002,-0.13,1.1813333333333331,21.49,3.0,1.5,81.1,-6.046177133333333,4.130567362000001,0.6,4.30594301,2.6
0.1500000000000001,-4.662261746666667,-2.71997917,-4.70007381,-3.287906304,-2.71997917,-2.76539356,-2.76539356,0.0,27.8162,4.0,1.21,1.0888,1.1499999999999997,-0.13,1.328,12.24,4.0,15.9,0.0,-3.840009433333333,3.301089948,1.02,0.9792262999999995,3.2
0.44,-2.998763181666667,-2.71997917,-3.701974671,-2.313349092,-2.71997917,-2.76539356,-2.76539356,0.0,27.8058,4.0,0.92,1.1148,1.7699999999999996,-0.13,1.3713333333333333,12.188,1.0,24.1,91.1,-2.215747413333333,3.025762422,0.99,2.19730799,1.4
0.04,-2.9207284600000003,-2.71997917,-3.655153838,-2.2512651,-2.71997917,-2.76539356,-2.76539356,0.0,28.961,4.0,1.32,0.9932,0.25,-0.13,1.1686666666666667,17.964,1.0,2.200000000000001,0.0,-2.1122740933333333,3.437686716,0.74,0.9792262999999995,1.4
0.0499999999999998,-5.356048006666667,-2.71997917,-5.116345566000001,-3.713301774000001,-2.71997917,-2.76539356,-2.76539356,0.0,27.9942,4.0,1.36,1.0468,0.8999999999999995,-0.13,1.258,13.13,3.6666666666666665,6.199999999999999,91.1,-4.549001883333333,3.50028219,0.84,1.1545171500000002,3.0
0.0,-4.2024057741666665,-3.65018713,-4.4241602265,-2.998066508,-3.65018713,-3.74542312,-3.74542312,0.0,27.261,4.0,1.39,1.0996,0.0,0.5775,1.346,12.126,5.333333333333334,20.8,96.1,-3.356943106666667,4.628360208,0.54,4.69053992,4.0
0.0299999999999998,-3.755869528333333,-3.65018713,-4.156238479000001,-2.749884226,-3.65018713,-3.74542312,-3.74542312,0.0,29.1338,4.0,1.36,1.0128,0.1499999999999994,0.44,1.2013333333333334,18.828,2.6666666666666665,0.6999999999999993,96.1,-2.94330597,4.2074867440000006,0.54,4.69053992,2.4
0.0,-4.2511075125,-3.65018713,-4.352244391,-2.9359258180000003,-3.65018713,-3.74542312,-3.74542312,3.0,28.6014,1.0,1.39,1.01,0.0,0.44,1.08,18.828,3.5,0.6999999999999993,96.1,-3.05496937,4.949749468,0.54,4.69053992,3.2
0.05,-4.384368046666666,-3.65018713,-4.53333759,-3.0488811900000004,-3.65018713,-3.74542312,-3.74542312,3.0,28.5624,1.0,1.39,1.002,0.5999999999999996,0.44,1.1833333333333331,18.633,3.333333333333333,4.899999999999999,96.1,-3.4416342433333336,4.69186388,0.54,4.69053992,2.8
0.1800000000000001,-3.9039692116666656,-3.65018713,-4.245098289,-2.842778956,-3.65018713,-3.74542312,-3.74542312,0.0,28.94,4.0,1.39,1.0124,0.9500000000000002,0.44,1.2006666666666663,18.828,2.6666666666666665,0.6999999999999993,177.74,-3.09813052,4.597886012,0.54,4.69053992,2.4
0.3600000000000001,-5.059971059723333,-3.65018713,-4.938699397834,-3.199174644,-3.65018713,-3.74542312,-3.74542312,3.0,29.8666,1.0,1.39,0.92,1.0999999999999996,0.44,1.0466666666666666,18.828,4.0,9.6,114.1,-3.692123333333334,5.448856176,0.23,7.186073459999999,3.2
0.5799999999999998,-3.4752457616666668,-3.65018713,-3.987864219,-2.590592844,-3.65018713,-3.74542312,-3.74542312,0.0,26.8366,4.0,0.81,1.168,1.8800000000000003,0.44,1.4600000000000002,10.004,2.333333333333333,46.2,193.1,-2.677820333333333,3.716862922,0.54,6.16443273,2.2
0.28,-4.0857512400000005,-3.65018713,-4.3541675060000005,-2.9369427740000003,-3.65018713,-3.74542312,-3.74542312,0.0,28.478,4.0,1.39,0.948,0.8499999999999996,0.44,1.0933333333333333,18.211,2.333333333333333,9.2,381.1,-3.2550702166666667,5.016156596,0.45,5.02257556,2.2
0.2299999999999999,-4.158636475,-3.65018713,-4.397898647,-2.98496514,-3.65018713,-3.74542312,-3.74542312,3.0,28.1732,1.0,1.16,1.0639999999999998,0.0499999999999998,0.44,1.2866666666666666,16.687,3.333333333333333,18.7,96.1,-3.3351074933333336,5.089566242,0.54,5.38962379,2.8
0.4799999999999998,-3.4835148633333333,-3.65018713,-3.99282568,-2.591340234,-3.65018713,-3.74542312,-3.74542312,0.0,27.21,4.0,0.91,1.118,1.6500000000000004,0.44,1.3766666666666667,11.871,2.333333333333333,27.5,297.1,-2.679065983333333,3.976019498,0.54,4.86864985,2.2
0.1499999999999999,-3.104796416666667,-3.65018713,-3.765594612,-2.3539562,-3.65018713,-3.74542312,-3.74542312,0.0,28.2174,4.0,1.24,1.0218,0.1500000000000003,0.44,1.2163333333333333,16.908,2.333333333333333,4.899999999999999,0.0,-2.2834259266666668,4.184593644,0.54,4.69053992,2.2
0.1999999999999999,-4.426261558333334,-3.65018713,-4.558473697,-3.136924688,-3.65018713,-3.74542312,-3.74542312,0.0,27.006,4.0,1.19,1.089,1.02,0.44,1.3283333333333334,10.851,9.666666666666666,17.799999999999997,96.1,-3.5883734066666677,4.127935674,0.54,4.69053992,6.6000000000000005
0.3600000000000001,-5.19420139,-3.65018713,-5.019237596,-3.601905706,-3.65018713,-3.74542312,-3.74542312,0.0,28.2478,4.0,1.39,0.9746,0.8999999999999995,0.44,1.1376666666666666,17.06,3.333333333333333,6.200000000000001,96.1,-4.36334177,4.625017732,0.54,4.69053992,2.8
0.3400000000000001,-6.002643855,-3.65018713,-5.504303075,-4.106849908,-3.65018713,-3.74542312,-3.74542312,0.0,28.1358,4.0,1.39,0.9738,0.4500000000000002,0.44,1.1363333333333334,16.5,4.333333333333334,5.300000000000001,96.1,-5.20491544,4.992343318,0.54,4.90350917,3.4000000000000004
0.8399999999999999,-3.118947161666666,-3.65018713,-3.774085059,-2.376408718,-3.65018713,-3.74542312,-3.74542312,0.0,29.8558,4.0,0.55,1.258,2.25,2.265,1.61,18.828,2.6666666666666665,50.9,96.1,-2.32084679,3.49249711,0.54,7.28626179,2.4
0.08,-4.060956615,-3.65018713,-4.339290731,-2.9344658480000003,-3.65018713,-3.74542312,-3.74542312,0.0,28.8942,4.0,1.39,0.9796,0.25,0.44,1.146,18.828,2.6666666666666665,5.5,96.1,-3.2509420066666666,4.272682723999999,0.54,4.69053992,2.4
0.1699999999999999,-4.367923159443333,-3.65018713,-4.523470657666,-3.09696454,-3.65018713,-3.74542312,-3.74542312,0.0,27.1698,4.0,1.22,1.0786,0.9900000000000002,0.44,1.311,11.67,3.6666666666666665,15.0,96.1,-3.5217731600000004,4.068477445999999,0.54,4.69053992,3.0
0.1599999999999999,-4.355282923333333,-3.65018713,-4.515886516,-3.090263958,-3.65018713,-3.74542312,-3.74542312,0.0,27.2216,4.0,1.23,1.0754,0.98,0.44,1.3056666666666668,11.929,3.0,14.0,96.1,-3.510605523333333,4.028970814,0.54,4.69053992,2.6
0.5099999999999999,-3.443933955,-3.65018713,-3.969077135,-2.57180576,-3.65018713,-3.74542312,-3.74542312,0.0,27.0848,4.0,0.88,1.1324,1.7000000000000002,0.44,1.4006666666666667,11.245,4.666666666666667,31.9,96.1,-2.6465085266666666,3.883794672,0.54,5.32977398,3.6
0.3800000000000001,-5.595899795,-3.65018713,-5.260256639,-3.862985264,-3.65018713,-3.74542312,-3.74542312,0.0,28.0718,4.0,1.39,0.9722,0.7299999999999995,0.44,1.1336666666666666,16.18,3.6666666666666665,5.600000000000001,117.1,-4.7984743666666665,4.687233470000001,0.54,4.69053992,3.0
0.0799999999999998,-3.838156775833333,-3.65018713,-4.2056108275,-2.801566544,-3.65018713,-3.74542312,-3.74542312,3.0,28.9378,1.0,1.31,1.006,0.1000000000000005,0.44,1.19,18.828,4.0,3.0,112.1,-3.029443166666667,4.186906130000001,0.54,4.69053992,3.2
0.1799999999999999,-4.385545445,-3.65018713,-4.534044029,-3.1080258,-3.65018713,-3.74542312,-3.74542312,0.0,27.2548,4.0,1.21,1.0844,1.0,0.58,1.3206666666666669,12.095,7.666666666666667,16.299999999999997,96.1,-3.5402085933333334,4.076631224,0.54,4.69053992,5.4
0.0199999999999997,-4.372751523333333,-3.65018713,-4.526367676,-3.06156137,-3.65018713,-3.74542312,-3.74542312,3.0,28.0226,1.0,1.37,0.998,0.3499999999999996,0.44,1.1766666666666667,15.934,3.6666666666666665,5.599999999999998,96.1,-3.4627678766666667,4.272943295999999,0.53,4.69053992,3.0
0.06,-6.152171453333334,-3.65018713,-5.594019634,-4.160818264,-3.65018713,-3.74542312,-3.74542312,0.0,27.8208,4.0,1.39,1.0368,0.6000000000000001,0.44,1.2413333333333334,14.925,5.0,5.799999999999997,0.0,-5.2948627,4.343468897999999,0.54,4.69053992,3.8
0.1699999999999999,-4.359877300556667,-3.65018713,-4.518643142334,-3.0928332320000003,-3.65018713,-3.74542312,-3.74542312,0.0,27.1968,4.0,1.22,1.0772,0.98,0.586666667,1.3086666666666666,11.805,3.333333333333333,14.5,96.1,-3.5148876466666668,4.023957598,0.54,4.69053992,2.8
0.2199999999999999,-3.7230056616666665,-3.65018713,-4.136520159,-2.736669416,-3.65018713,-3.74542312,-3.74542312,3.0,28.6096,1.0,1.17,1.0559999999999998,0.3000000000000002,0.44,1.2733333333333334,18.828,4.0,9.5,112.1,-2.921281286666667,5.07658831,0.54,5.32473413,3.2
0.4400000000000001,-5.783575491666666,-3.65018713,-5.372862057000001,-3.851319506,-3.65018713,-3.74542312,-3.74542312,0.0,24.8358,4.0,1.39,0.9953999999999998,1.3499999999999996,0.44,1.1723333333333332,18.828,3.333333333333333,3.5,105.0,-4.779031436666667,5.324931729999999,0.54,6.56645123,2.8
0.7399999999999999,-3.19991824611,-3.65018713,-3.822667709666,-2.425191592,-3.65018713,-3.74542312,-3.74542312,0.0,31.1608,4.0,0.65,1.194,1.95,0.44,1.5033333333333334,18.828,2.6666666666666665,58.99999999999999,96.1,-2.40215158,3.386118962,0.54,7.81815253,2.4
0.2099999999999999,-4.47658707,-3.65018713,-4.588669004,-3.165061296,-3.65018713,-3.74542312,-3.74542312,0.0,27.0476,4.0,1.18,1.0994,1.0300000000000002,0.5725,1.3456666666666668,11.059,5.333333333333334,20.8,96.1,-3.635267753333333,4.951925314,0.54,4.70141915,4.0
0.4099999999999999,-3.4573673116666663,-3.65018713,-3.977137149,-2.5789953480000003,-3.65018713,-3.74542312,-3.74542312,0.0,40.1634,4.0,0.98,1.034,1.35,0.44,1.2366666666666668,18.828,2.6666666666666665,5.0,96.1,-2.6584911733333336,3.44237651,0.54,7.53686479,2.4
